stem,image_path,iou,dice,ap
cju42romflni20817etb9a0fl,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42romflni20817etb9a0fl.jpg,0.972146,0.985876,0.999471
cju42tauqlo5p08171l3cuo4b,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42tauqlo5p08171l3cuo4b.jpg,0.949346,0.974015,0.997349
cju42u5bjlvi10801dc13sskp,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42u5bjlvi10801dc13sskp.jpg,0.969823,0.984681,0.99931
cju42wamblrqn098798r2yyok,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42wamblrqn098798r2yyok.jpg,0.976548,0.988135,0.999286
cju42xpi8lw4w0871ve317a1p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42xpi8lw4w0871ve317a1p.jpg,0.969975,0.984759,0.999283
cju430pm2lz0y0755jkhcc3d1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju430pm2lz0y0755jkhcc3d1.jpg,0.918404,0.957467,0.991397
cju439oazm2fu0871ma0vvrft,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju439oazm2fu0871ma0vvrft.jpg,0.962684,0.980987,0.998997
cju43b8daly4408170e5ev06g,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43b8daly4408170e5ev06g.jpg,0.979152,0.989466,0.999681
cju43c92lm5cj0755lorsorfg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43c92lm5cj0755lorsorfg.jpg,0.898825,0.946717,0.995027
cju43eigtm6ev0801mv0m96t1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43eigtm6ev0801mv0m96t1.jpg,0.983969,0.99192,0.999793
cju43gfosm63n08714rpih8pe,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43gfosm63n08714rpih8pe.jpg,0.973808,0.98673,0.999507
cju43h43am1dy08176gwfhmnt,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43h43am1dy08176gwfhmnt.jpg,0.862047,0.925914,0.994018
cju43in5fm22c08175rxziqrk,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43in5fm22c08175rxziqrk.jpg,0.979616,0.989703,0.999562
cju43jcqim2cp08172dvjvyui,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43jcqim2cp08172dvjvyui.jpg,0.904762,0.95,0.994538
cju43kj2pm34f0850l28ahpni,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43kj2pm34f0850l28ahpni.jpg,0.726946,0.841886,0.984377
cju43lcnum9y10755bjs7z87f,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43lcnum9y10755bjs7z87f.jpg,0.960971,0.980097,0.999236
cju43mkj9m8wb0871qiadahub,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43mkj9m8wb0871qiadahub.jpg,0.967786,0.983629,0.999155
cju43o6n7m9nk087191ijwqq9,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43o6n7m9nk087191ijwqq9.jpg,0.97061,0.985086,0.99912
cju45jpvfn6c809873pv1i34s,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45jpvfn6c809873pv1i34s.jpg,0.973837,0.986745,0.999488
cju45lbgznahl08180xz1h7u6,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45lbgznahl08180xz1h7u6.jpg,0.977851,0.988802,0.99969
cju45n0oxn5vu08500yfrt9jn,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45n0oxn5vu08500yfrt9jn.jpg,0.967579,0.983522,0.999191
cju45ofd9ne1j0801ri8dup7t,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45ofd9ne1j0801ri8dup7t.jpg,0.785204,0.87968,0.96004
cju45pm27n80u08174kyow1gj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45pm27n80u08174kyow1gj.jpg,0.972657,0.986139,0.999392
cju45qbf3n9sa0987oonbkly9,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45qbf3n9sa0987oonbkly9.jpg,0.967213,0.983333,0.999266
cju45rj7ln8980850a7821fov,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45rj7ln8980850a7821fov.jpg,0.963974,0.981656,0.998992
cju45t5ddnbio0987qtqzx762,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45t5ddnbio0987qtqzx762.jpg,0.965192,0.982288,0.999146
cju45ty6zn9oz0850qy4qnck1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45ty6zn9oz0850qy4qnck1.jpg,0.974459,0.987065,0.999472
cju45v0pungu40871acnwtmu5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45v0pungu40871acnwtmu5.jpg,0.976925,0.988328,0.999607
cju5b9oyda4yr0850g9viziyv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5b9oyda4yr0850g9viziyv.jpg,0.956499,0.977766,0.998314
cju5bbtwsa8cl0987wgfsqpao,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bbtwsa8cl0987wgfsqpao.jpg,0.927241,0.962247,0.989351
cju5bdwa3aatx0818b79i18zf,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bdwa3aatx0818b79i18zf.jpg,0.958288,0.9787,0.998762
cju5bf6hxa6m50817rbwettgu,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bf6hxa6m50817rbwettgu.jpg,0.963128,0.981218,0.998875
cju5bhv81abur0850ean02atv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bhv81abur0850ean02atv.jpg,0.759933,0.863593,0.988523
cju5bj926aiec07559rshy4wa,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bj926aiec07559rshy4wa.jpg,0.931368,0.964464,0.994514
cju5bmhdcafs909878qfzrqzi,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bmhdcafs909878qfzrqzi.jpg,0.527991,0.691092,0.816573
cju5boicjagt20871b1fotkh4,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5boicjagt20871b1fotkh4.jpg,0.985265,0.992578,0.999895
cju5buy2bal250818ipl6fqwv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5buy2bal250818ipl6fqwv.jpg,0.964921,0.982147,0.998948
cju5bwhapakm90987c1v4z46a,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bwhapakm90987c1v4z46a.jpg,0.95362,0.976259,0.99845
cju5bycdkalkb09875f7bfrvx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bycdkalkb09875f7bfrvx.jpg,0.700598,0.823943,0.890896
cju5c5xc7algd0817pb1ej5yo,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5c5xc7algd0817pb1ej5yo.jpg,0.972108,0.985857,0.999332
cju5c7oijaqmq09878qwgqv8n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5c7oijaqmq09878qwgqv8n.jpg,0.974121,0.986891,0.999657
cju5ca9hcatkc0801jzwe7tfx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ca9hcatkc0801jzwe7tfx.jpg,0.952271,0.975552,0.996078
cju5ccpvqash50850kb4bs22k,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ccpvqash50850kb4bs22k.jpg,0.974979,0.987331,0.99931
cju5cetivauok0987ok3e5bre,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5cetivauok0987ok3e5bre.jpg,0.971004,0.985289,0.999402
cju5chrxxawka0871qcj171yz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5chrxxawka0871qcj171yz.jpg,0.970069,0.984807,0.999537
cju5cjh3xattc0817j2vbulzi,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5cjh3xattc0817j2vbulzi.jpg,0.951082,0.974928,0.997852
cju5cky5xb0ay0801oxet697t,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5cky5xb0ay0801oxet697t.jpg,0.963649,0.981488,0.99876
cju5clr68b48r0755cmuvponm,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5clr68b48r0755cmuvponm.jpg,0.969297,0.984409,0.999431
cju5cu8qkb84x08186jwo8yin,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5cu8qkb84x08186jwo8yin.jpg,0.42952,0.600929,0.558947
cju5ddda9bkkt0850enzwatb1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ddda9bkkt0850enzwatb1.jpg,0.929679,0.963558,0.996777
cju5eftctcdbj08712gdp989f,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5eftctcdbj08712gdp989f.jpg,0.97012,0.984833,0.998717
cju5ekty5ckzf07550c9u3ckk,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ekty5ckzf07550c9u3ckk.jpg,0.970089,0.984817,0.998753
cju5enq1tcn1i0755hnkon787,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5enq1tcn1i0755hnkon787.jpg,0.964844,0.982108,0.999283
cju5eq8c8ck690850vix98hv3,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5eq8c8ck690850vix98hv3.jpg,0.973142,0.986388,0.999254
cju5es375cnzy0801nkq35ffs,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5es375cnzy0801nkq35ffs.jpg,0.959517,0.97934,0.99812
cju5ew4h9cqaf0818rrczkmqh,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ew4h9cqaf0818rrczkmqh.jpg,0.960381,0.97979,0.998702
cju5eyfe9cpk90987laa7tsl3,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5eyfe9cpk90987laa7tsl3.jpg,0.95053,0.974637,0.99545
cju5f0dezct4q08183ydw11dx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5f0dezct4q08183ydw11dx.jpg,0.96965,0.984591,0.999322
cju5f26ebcuai0818xlwh6116,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5f26ebcuai0818xlwh6116.jpg,0.905383,0.950342,0.992966
cju5f8hxdcxxn08188obby0ea,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5f8hxdcxxn08188obby0ea.jpg,0.944024,0.971206,0.998206
cju5fb86jd1jp0755b1ukbhq5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fb86jd1jp0755b1ukbhq5.jpg,0.976819,0.988273,0.999645
cju5fi0yxd3ei0801v7u0yudn,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fi0yxd3ei0801v7u0yudn.jpg,0.956238,0.97763,0.998744
cju5fs6j6d8350801vglraq4u,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fs6j6d8350801vglraq4u.jpg,0.978613,0.989191,0.999685
cju5ft6mcd5q40987rhjgbrr6,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ft6mcd5q40987rhjgbrr6.jpg,0.917894,0.957189,0.99324
cju5fu081d8gc0818l3yylujk,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fu081d8gc0818l3yylujk.jpg,0.851657,0.919886,0.983602
cju5fw37edaae0801vkwvocn7,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fw37edaae0801vkwvocn7.jpg,0.967803,0.983638,0.999044
cju5fydrud94708507vo6oy21,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fydrud94708507vo6oy21.jpg,0.973624,0.986636,0.999409
cju5g163vd6mt0817uccuga6u,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5g163vd6mt0817uccuga6u.jpg,0.953681,0.976291,0.998875
cju5gucasds9d0801019axylx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5gucasds9d0801019axylx.jpg,0.941599,0.969921,0.998273
cju5h57xedz5h0755mjpc8694,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5h57xedz5h0755mjpc8694.jpg,0.986957,0.993436,0.999877
cju5hi52odyf90817prvcwg45,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hi52odyf90817prvcwg45.jpg,0.551263,0.710728,0.905366
cju5hjxaae3i40850h5z2laf5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hjxaae3i40850h5z2laf5.jpg,0.973559,0.986602,0.999453
cju5hl8nee8a40755fm8qjj0o,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hl8nee8a40755fm8qjj0o.jpg,0.956981,0.978018,0.998678
cju5hqz50e7o90850e0prlpa0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hqz50e7o90850e0prlpa0.jpg,0.919434,0.958026,0.99652
cju5ht88gedbu0755xrcuddcx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ht88gedbu0755xrcuddcx.jpg,0.962242,0.980758,0.999049
cju5huurrecm70801y680y13m,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5huurrecm70801y680y13m.jpg,0.968523,0.98401,0.999201
cju5hwonqedw10801vsd3w6kk,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hwonqedw10801vsd3w6kk.jpg,0.969135,0.984325,0.999277
cju5hyi9yegob0755ho3do8en,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hyi9yegob0755ho3do8en.jpg,0.921047,0.958901,0.995489
cju5i39mreass0817au8p22zy,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5i39mreass0817au8p22zy.jpg,0.401817,0.57328,0.829623
cju5i5oh2efg60987ez6cpf72,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5i5oh2efg60987ez6cpf72.jpg,0.982065,0.990951,0.999721
cju5jx7jzf7c90871c2i9aiov,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5jx7jzf7c90871c2i9aiov.jpg,0.969543,0.984536,0.998908
cju5jz5fff8c50871hbe6108f,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5jz5fff8c50871hbe6108f.jpg,0.974093,0.986876,0.998557
cju5k3j3uf6de0817hszzfr7n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5k3j3uf6de0817hszzfr7n.jpg,0.96,0.979592,0.998372
cju5k503sfa5f0871lx0rpu5y,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5k503sfa5f0871lx0rpu5y.jpg,0.927709,0.962499,0.995579
cju5k7r0yf98c09878csbxb4d,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5k7r0yf98c09878csbxb4d.jpg,0.867873,0.929264,0.996902
cju5klveuff6w0871wbibgh3m,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5klveuff6w0871wbibgh3m.jpg,0.839024,0.912467,0.979708
cju5knbbqfipk080128cggukq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5knbbqfipk080128cggukq.jpg,0.97702,0.988377,0.999491
cju5kre09fhka0850h7b1898j,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5kre09fhka0850h7b1898j.jpg,0.963892,0.981614,0.999454
cju5ktjwofed70817eg58ef7u,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ktjwofed70817eg58ef7u.jpg,0.964512,0.981935,0.999229
cju5nxkujgscq0817l9gss626,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5nxkujgscq0817l9gss626.jpg,0.960381,0.97979,0.99898
cju5nyu31gv8e0871zpk74a2n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5nyu31gv8e0871zpk74a2n.jpg,0.900204,0.947481,0.976456
cju5o1vu9gz8a0818eyy92bns,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5o1vu9gz8a0818eyy92bns.jpg,0.969608,0.984569,0.999267
cju5o4pk9h0720755lgp9jq8m,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5o4pk9h0720755lgp9jq8m.jpg,0.983322,0.991591,0.999793
cju5tenjojp1j0755ms4949h2,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5tenjojp1j0755ms4949h2.jpg,0.974781,0.987229,0.999678
cju5tgbzhjllu08174ca41eus,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5tgbzhjllu08174ca41eus.jpg,0.348348,0.516704,0.807027
cju5thdbrjp1108715xdfx356,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5thdbrjp1108715xdfx356.jpg,0.940191,0.969174,0.997616
cju5u4pywk81x0817vn9pe14z,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5u4pywk81x0817vn9pe14z.jpg,0.967526,0.983495,0.999278
cju5u6wf0kh1t0755bg1ssixv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5u6wf0kh1t0755bg1ssixv.jpg,0.983525,0.991694,0.999796
cju5u8gz4kj5b07552e2wpkwp,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5u8gz4kj5b07552e2wpkwp.jpg,0.974264,0.986964,0.999445
cju5udcufki0s09874ll1dbr5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5udcufki0s09874ll1dbr5.jpg,0.97005,0.984797,0.999221
cju5ufn3skquf0818dhapnhba,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ufn3skquf0818dhapnhba.jpg,0.956655,0.977847,0.998739
cju5uget8krjy0818kvywd0zu,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5uget8krjy0818kvywd0zu.jpg,0.946237,0.972376,0.997806
cju5uhrdwkmsu0817ervv91l8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5uhrdwkmsu0817ervv91l8.jpg,0.922669,0.95978,0.996443
cju5ukkg6kv7u08011x2b6zl5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ukkg6kv7u08011x2b6zl5.jpg,0.969777,0.984657,0.99938
cju5uxjnol2r509871qv2yeia,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5uxjnol2r509871qv2yeia.jpg,0.966984,0.983215,0.998756
cju5uzmaol56l0817flxh4w9p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5uzmaol56l0817flxh4w9p.jpg,0.952433,0.975637,0.998484
cju5v8pgplg6k0755rvi2t63h,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5v8pgplg6k0755rvi2t63h.jpg,0.960644,0.979927,0.998104
cju5vbo6jldrt0871jf6f1700,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vbo6jldrt0871jf6f1700.jpg,0.969971,0.984757,0.99955
cju5vcmrqla7i0817x4sp4pqw,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vcmrqla7i0817x4sp4pqw.jpg,0.963257,0.981285,0.998306
cju5vgawslbe30987ndeepc1b,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vgawslbe30987ndeepc1b.jpg,0.977222,0.98848,0.999206
cju5vi4nxlc530817uoqm2m7a,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vi4nxlc530817uoqm2m7a.jpg,0.977396,0.988569,0.99979
cju5von04litr08718j8po40a,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5von04litr08718j8po40a.jpg,0.952288,0.975561,0.998783
cju5vutu7ll8w0871dfp92n9p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vutu7ll8w0871dfp92n9p.jpg,0.972904,0.986266,0.999607
cju5vwbr4lhqn0987a1pji0ux,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vwbr4lhqn0987a1pji0ux.jpg,0.866395,0.928416,0.991237
cju5vxuc5loxw0818u8xgf45p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vxuc5loxw0818u8xgf45p.jpg,0.961658,0.980455,0.998776
cju5vzjoslpj708186z2fusmz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vzjoslpj708186z2fusmz.jpg,0.960842,0.98003,0.999218
cju5w7xn0lrkq0801f9k0htgx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5w7xn0lrkq0801f9k0htgx.jpg,0.929895,0.963674,0.992787
cju5waeduln160817w0agirve,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5waeduln160817w0agirve.jpg,0.962963,0.981132,0.998297
