stem,image_path,iou,dice,ap
cju42romflni20817etb9a0fl,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42romflni20817etb9a0fl.jpg,0.946288,0.972403,0.9973
cju42tauqlo5p08171l3cuo4b,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42tauqlo5p08171l3cuo4b.jpg,0.89414,0.944112,0.984233
cju42u5bjlvi10801dc13sskp,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42u5bjlvi10801dc13sskp.jpg,0.936364,0.967136,0.996538
cju42wamblrqn098798r2yyok,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42wamblrqn098798r2yyok.jpg,0.974144,0.986903,0.999404
cju42xpi8lw4w0871ve317a1p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42xpi8lw4w0871ve317a1p.jpg,0.951606,0.975203,0.997484
cju430pm2lz0y0755jkhcc3d1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju430pm2lz0y0755jkhcc3d1.jpg,0.903649,0.949386,0.992332
cju439oazm2fu0871ma0vvrft,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju439oazm2fu0871ma0vvrft.jpg,0.938826,0.968448,0.996957
cju43b8daly4408170e5ev06g,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43b8daly4408170e5ev06g.jpg,0.965255,0.98232,0.998891
cju43c92lm5cj0755lorsorfg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43c92lm5cj0755lorsorfg.jpg,0.781654,0.877448,0.963912
cju43eigtm6ev0801mv0m96t1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43eigtm6ev0801mv0m96t1.jpg,0.967691,0.98358,0.999138
cju43gfosm63n08714rpih8pe,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43gfosm63n08714rpih8pe.jpg,0.963891,0.981613,0.999144
cju43h43am1dy08176gwfhmnt,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43h43am1dy08176gwfhmnt.jpg,0.902667,0.948844,0.992239
cju43in5fm22c08175rxziqrk,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43in5fm22c08175rxziqrk.jpg,0.973767,0.986709,0.999368
cju43jcqim2cp08172dvjvyui,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43jcqim2cp08172dvjvyui.jpg,0.829241,0.90665,0.98606
cju43kj2pm34f0850l28ahpni,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43kj2pm34f0850l28ahpni.jpg,0.318325,0.482923,0.821983
cju43lcnum9y10755bjs7z87f,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43lcnum9y10755bjs7z87f.jpg,0.949476,0.974083,0.998118
cju43mkj9m8wb0871qiadahub,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43mkj9m8wb0871qiadahub.jpg,0.957225,0.978145,0.998767
cju43o6n7m9nk087191ijwqq9,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju43o6n7m9nk087191ijwqq9.jpg,0.94024,0.9692,0.995612
cju45jpvfn6c809873pv1i34s,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45jpvfn6c809873pv1i34s.jpg,0.958352,0.978733,0.998742
cju45lbgznahl08180xz1h7u6,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45lbgznahl08180xz1h7u6.jpg,0.963191,0.981251,0.998772
cju45n0oxn5vu08500yfrt9jn,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45n0oxn5vu08500yfrt9jn.jpg,0.946388,0.972456,0.99621
cju45ofd9ne1j0801ri8dup7t,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45ofd9ne1j0801ri8dup7t.jpg,0.721225,0.838037,0.962455
cju45pm27n80u08174kyow1gj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45pm27n80u08174kyow1gj.jpg,0.943945,0.971164,0.998669
cju45qbf3n9sa0987oonbkly9,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45qbf3n9sa0987oonbkly9.jpg,0.966784,0.983112,0.998893
cju45rj7ln8980850a7821fov,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45rj7ln8980850a7821fov.jpg,0.937118,0.967538,0.997153
cju45t5ddnbio0987qtqzx762,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45t5ddnbio0987qtqzx762.jpg,0.959871,0.979525,0.99871
cju45ty6zn9oz0850qy4qnck1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45ty6zn9oz0850qy4qnck1.jpg,0.958305,0.978709,0.998804
cju45v0pungu40871acnwtmu5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju45v0pungu40871acnwtmu5.jpg,0.959526,0.979345,0.998464
cju5b9oyda4yr0850g9viziyv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5b9oyda4yr0850g9viziyv.jpg,0.926594,0.961898,0.996351
cju5bbtwsa8cl0987wgfsqpao,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bbtwsa8cl0987wgfsqpao.jpg,0.933151,0.96542,0.996318
cju5bdwa3aatx0818b79i18zf,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bdwa3aatx0818b79i18zf.jpg,0.9444,0.971405,0.997707
cju5bf6hxa6m50817rbwettgu,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bf6hxa6m50817rbwettgu.jpg,0.938979,0.968529,0.996355
cju5bhv81abur0850ean02atv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bhv81abur0850ean02atv.jpg,0.898208,0.946375,0.994347
cju5bj926aiec07559rshy4wa,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bj926aiec07559rshy4wa.jpg,0.861213,0.925432,0.971751
cju5bmhdcafs909878qfzrqzi,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bmhdcafs909878qfzrqzi.jpg,0.935678,0.96677,0.993617
cju5boicjagt20871b1fotkh4,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5boicjagt20871b1fotkh4.jpg,0.971388,0.985486,0.999258
cju5buy2bal250818ipl6fqwv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5buy2bal250818ipl6fqwv.jpg,0.953037,0.975954,0.997641
cju5bwhapakm90987c1v4z46a,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bwhapakm90987c1v4z46a.jpg,0.921216,0.958992,0.994561
cju5bycdkalkb09875f7bfrvx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5bycdkalkb09875f7bfrvx.jpg,0.732246,0.84543,0.970694
cju5c5xc7algd0817pb1ej5yo,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5c5xc7algd0817pb1ej5yo.jpg,0.9631,0.981203,0.998902
cju5c7oijaqmq09878qwgqv8n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5c7oijaqmq09878qwgqv8n.jpg,0.958987,0.979064,0.997873
cju5ca9hcatkc0801jzwe7tfx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ca9hcatkc0801jzwe7tfx.jpg,0.923549,0.960255,0.988385
cju5ccpvqash50850kb4bs22k,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ccpvqash50850kb4bs22k.jpg,0.952161,0.975494,0.997987
cju5cetivauok0987ok3e5bre,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5cetivauok0987ok3e5bre.jpg,0.95232,0.975578,0.998149
cju5chrxxawka0871qcj171yz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5chrxxawka0871qcj171yz.jpg,0.96035,0.979774,0.999023
cju5cjh3xattc0817j2vbulzi,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5cjh3xattc0817j2vbulzi.jpg,0.857501,0.923284,0.981866
cju5cky5xb0ay0801oxet697t,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5cky5xb0ay0801oxet697t.jpg,0.925009,0.961044,0.994342
cju5clr68b48r0755cmuvponm,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5clr68b48r0755cmuvponm.jpg,0.946556,0.972545,0.997946
cju5cu8qkb84x08186jwo8yin,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5cu8qkb84x08186jwo8yin.jpg,0.869761,0.930345,0.988748
cju5ddda9bkkt0850enzwatb1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ddda9bkkt0850enzwatb1.jpg,0.900055,0.947399,0.992739
cju5eftctcdbj08712gdp989f,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5eftctcdbj08712gdp989f.jpg,0.956287,0.977655,0.998346
cju5ekty5ckzf07550c9u3ckk,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ekty5ckzf07550c9u3ckk.jpg,0.964903,0.982138,0.99885
cju5enq1tcn1i0755hnkon787,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5enq1tcn1i0755hnkon787.jpg,0.945072,0.971761,0.997323
cju5eq8c8ck690850vix98hv3,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5eq8c8ck690850vix98hv3.jpg,0.957044,0.978051,0.998621
cju5es375cnzy0801nkq35ffs,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5es375cnzy0801nkq35ffs.jpg,0.945514,0.971994,0.997789
cju5ew4h9cqaf0818rrczkmqh,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ew4h9cqaf0818rrczkmqh.jpg,0.933903,0.965822,0.997425
cju5eyfe9cpk90987laa7tsl3,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5eyfe9cpk90987laa7tsl3.jpg,0.921076,0.958917,0.991747
cju5f0dezct4q08183ydw11dx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5f0dezct4q08183ydw11dx.jpg,0.957488,0.978282,0.998297
cju5f26ebcuai0818xlwh6116,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5f26ebcuai0818xlwh6116.jpg,0.92726,0.962257,0.995756
cju5f8hxdcxxn08188obby0ea,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5f8hxdcxxn08188obby0ea.jpg,0.952803,0.975831,0.998982
cju5fb86jd1jp0755b1ukbhq5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fb86jd1jp0755b1ukbhq5.jpg,0.967866,0.983671,0.999056
cju5fi0yxd3ei0801v7u0yudn,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fi0yxd3ei0801v7u0yudn.jpg,0.90354,0.949326,0.994506
cju5fs6j6d8350801vglraq4u,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fs6j6d8350801vglraq4u.jpg,0.959494,0.979328,0.999029
cju5ft6mcd5q40987rhjgbrr6,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ft6mcd5q40987rhjgbrr6.jpg,0.959314,0.979235,0.998522
cju5fu081d8gc0818l3yylujk,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fu081d8gc0818l3yylujk.jpg,0.862794,0.926344,0.975841
cju5fw37edaae0801vkwvocn7,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fw37edaae0801vkwvocn7.jpg,0.955836,0.977419,0.998184
cju5fydrud94708507vo6oy21,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5fydrud94708507vo6oy21.jpg,0.930929,0.964229,0.995206
cju5g163vd6mt0817uccuga6u,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5g163vd6mt0817uccuga6u.jpg,0.92685,0.962036,0.995719
cju5gucasds9d0801019axylx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5gucasds9d0801019axylx.jpg,0.923288,0.960114,0.995834
cju5h57xedz5h0755mjpc8694,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5h57xedz5h0755mjpc8694.jpg,0.979993,0.989895,0.99977
cju5hi52odyf90817prvcwg45,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hi52odyf90817prvcwg45.jpg,0.912825,0.954426,0.99084
cju5hjxaae3i40850h5z2laf5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hjxaae3i40850h5z2laf5.jpg,0.965181,0.982282,0.998187
cju5hl8nee8a40755fm8qjj0o,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hl8nee8a40755fm8qjj0o.jpg,0.946943,0.972749,0.999067
cju5hqz50e7o90850e0prlpa0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hqz50e7o90850e0prlpa0.jpg,0.923139,0.960034,0.995832
cju5ht88gedbu0755xrcuddcx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ht88gedbu0755xrcuddcx.jpg,0.932937,0.965305,0.996054
cju5huurrecm70801y680y13m,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5huurrecm70801y680y13m.jpg,0.949929,0.974322,0.994178
cju5hwonqedw10801vsd3w6kk,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hwonqedw10801vsd3w6kk.jpg,0.964267,0.981809,0.998922
cju5hyi9yegob0755ho3do8en,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5hyi9yegob0755ho3do8en.jpg,0.822019,0.902316,0.878331
cju5i39mreass0817au8p22zy,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5i39mreass0817au8p22zy.jpg,0.475163,0.644217,0.953254
cju5i5oh2efg60987ez6cpf72,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5i5oh2efg60987ez6cpf72.jpg,0.972933,0.986281,0.999417
cju5jx7jzf7c90871c2i9aiov,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5jx7jzf7c90871c2i9aiov.jpg,0.945641,0.972061,0.996852
cju5jz5fff8c50871hbe6108f,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5jz5fff8c50871hbe6108f.jpg,0.968915,0.984212,0.999326
cju5k3j3uf6de0817hszzfr7n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5k3j3uf6de0817hszzfr7n.jpg,0.936182,0.967039,0.997067
cju5k503sfa5f0871lx0rpu5y,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5k503sfa5f0871lx0rpu5y.jpg,0.912312,0.954146,0.991333
cju5k7r0yf98c09878csbxb4d,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5k7r0yf98c09878csbxb4d.jpg,0.826724,0.905144,0.991501
cju5klveuff6w0871wbibgh3m,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5klveuff6w0871wbibgh3m.jpg,0.923771,0.960375,0.994864
cju5knbbqfipk080128cggukq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5knbbqfipk080128cggukq.jpg,0.954312,0.976622,0.997209
cju5kre09fhka0850h7b1898j,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5kre09fhka0850h7b1898j.jpg,0.947316,0.972945,0.99795
cju5ktjwofed70817eg58ef7u,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ktjwofed70817eg58ef7u.jpg,0.932475,0.965058,0.997132
cju5nxkujgscq0817l9gss626,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5nxkujgscq0817l9gss626.jpg,0.946983,0.97277,0.997453
cju5nyu31gv8e0871zpk74a2n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5nyu31gv8e0871zpk74a2n.jpg,0.897769,0.946131,0.993096
cju5o1vu9gz8a0818eyy92bns,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5o1vu9gz8a0818eyy92bns.jpg,0.960347,0.979772,0.998976
cju5o4pk9h0720755lgp9jq8m,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5o4pk9h0720755lgp9jq8m.jpg,0.978308,0.989035,0.999607
cju5tenjojp1j0755ms4949h2,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5tenjojp1j0755ms4949h2.jpg,0.957997,0.978548,0.998623
cju5tgbzhjllu08174ca41eus,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5tgbzhjllu08174ca41eus.jpg,0.825878,0.904636,0.976605
cju5thdbrjp1108715xdfx356,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5thdbrjp1108715xdfx356.jpg,0.910658,0.95324,0.99343
cju5u4pywk81x0817vn9pe14z,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5u4pywk81x0817vn9pe14z.jpg,0.951869,0.975341,0.998924
cju5u6wf0kh1t0755bg1ssixv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5u6wf0kh1t0755bg1ssixv.jpg,0.978656,0.989213,0.999648
cju5u8gz4kj5b07552e2wpkwp,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5u8gz4kj5b07552e2wpkwp.jpg,0.958896,0.979017,0.998777
cju5udcufki0s09874ll1dbr5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5udcufki0s09874ll1dbr5.jpg,0.958731,0.978931,0.998261
cju5ufn3skquf0818dhapnhba,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ufn3skquf0818dhapnhba.jpg,0.937847,0.967927,0.997591
cju5uget8krjy0818kvywd0zu,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5uget8krjy0818kvywd0zu.jpg,0.929298,0.963354,0.995021
cju5uhrdwkmsu0817ervv91l8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5uhrdwkmsu0817ervv91l8.jpg,0.929881,0.963667,0.995021
cju5ukkg6kv7u08011x2b6zl5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5ukkg6kv7u08011x2b6zl5.jpg,0.954687,0.976818,0.998093
cju5uxjnol2r509871qv2yeia,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5uxjnol2r509871qv2yeia.jpg,0.941213,0.969716,0.99447
cju5uzmaol56l0817flxh4w9p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5uzmaol56l0817flxh4w9p.jpg,0.939362,0.968733,0.997942
cju5v8pgplg6k0755rvi2t63h,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5v8pgplg6k0755rvi2t63h.jpg,0.930689,0.9641,0.994859
cju5vbo6jldrt0871jf6f1700,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vbo6jldrt0871jf6f1700.jpg,0.956009,0.97751,0.999021
cju5vcmrqla7i0817x4sp4pqw,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vcmrqla7i0817x4sp4pqw.jpg,0.959811,0.979493,0.998827
cju5vgawslbe30987ndeepc1b,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vgawslbe30987ndeepc1b.jpg,0.970407,0.984981,0.999215
cju5vi4nxlc530817uoqm2m7a,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vi4nxlc530817uoqm2m7a.jpg,0.970015,0.984779,0.999548
cju5von04litr08718j8po40a,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5von04litr08718j8po40a.jpg,0.939178,0.968635,0.997809
cju5vutu7ll8w0871dfp92n9p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vutu7ll8w0871dfp92n9p.jpg,0.962737,0.981015,0.999069
cju5vwbr4lhqn0987a1pji0ux,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vwbr4lhqn0987a1pji0ux.jpg,0.900679,0.947744,0.992072
cju5vxuc5loxw0818u8xgf45p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vxuc5loxw0818u8xgf45p.jpg,0.960788,0.980002,0.998701
cju5vzjoslpj708186z2fusmz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5vzjoslpj708186z2fusmz.jpg,0.958011,0.978555,0.998995
cju5w7xn0lrkq0801f9k0htgx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5w7xn0lrkq0801f9k0htgx.jpg,0.889709,0.941636,0.98071
cju5waeduln160817w0agirve,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju5waeduln160817w0agirve.jpg,0.950292,0.974512,0.997315
